ID,日期,用户名,评分,标题,内容,是否编辑过
13684527555,2026-01-28T09:06:29Z,骰子爷爷,2,画质不尽人意,抱着大期待购买的终身版，机型是17pro，平时也是拍照较多，lut滤镜选择比较少都无所谓了，最受不了的是渲染导出之后画质的严重压缩，拍了几张下来都是几百kb的大小，放大查看更是糊的没边，以为是设置里没选好，发现也没这选项，去网上各大平台也找了一堆，又发现这问题的就是没说咋解决，希望未来能够做好优化吧,False
13822502986,2026-03-07T09:03:26Z,bhgjhtju,5,普通LUT与水印功能,"软件整体非常好用，拍摄界面简洁专业，体验很棒。
希望能增加普通LUT预设，让非Pro系列的iPhone也能使用，不只是Pro机型专属，这样更多用户都能用上统一好看的色彩风格。
另外也希望新增照片水印功能，支持自定义文字、位置、透明度，方便标注图片，日常使用会更方便。
期待后续优化，越做越好！",False
13899125068,2026-03-29T08:27:08Z,￼琥珀爱豆的笑容,5,关于飓风相机Pro版的建议,飓风相机Pro版它的拍照功能是对不上焦的导致整个体验都非常的差劲啊，而且说的什么自动对焦也是没有的，什么白平衡也是没有的，我花20块钱买个飓风相机的Pro版，就是为了体验他的拍照，但是并没有给我这么好的一个体验，但是我是影视飓风的忠实粉丝，这一点的话还是可以接受的吧后可以改进,False
13647158550,2026-01-18T10:12:07Z,鳞汀e,4,使用过程中掉桢卡顿情况,在应用使用过程中连续拍摄，可能会遇到十分卡顿帧数掉到20以下的情况，通常这个时候需要重启该应用并且删除后台才能解决，极大的影响了拍摄过程，然后就是在导出的时候，之前都可以在外置硬盘的时候直接导出到硬盘为什么现在只能导到相册了，以及自动光情况下可能会导致画面突然特别暗过了10秒左右又回归正常的情况,False
13811933535,2026-03-04T06:45:31Z,包菜菜菜菜菜,5,老粉刷好评！d(^_^o),"ios用户欣喜若狂！20元也太值了!一点都不抖，防抖比原相机还强！
Log模式拍出的照片很有单反质感，就是画质再提升提升就好了捏(˶‾᷄ ⁻̫ ‾᷅˵)，不知道是不是因为我还没完全驯服，待我再研究研究
总之16pro表示满意👍！看好飓风！祝飓风越来越好！",False
13324688957,2025-10-28T11:19:06Z,是无奈了,5,很好用,很早就买了课程，也关注了tim很久了，这个软件大致看了一下，设置里面有简易模式，小白上手也很方便，可以拍出自己喜欢色调的大片，对于专业人士来说也还是不错的。整个页面很简洁，看得出来是很认真在做这个项目，爱了爱了，期待更新更多的滤镜，会一直支持tim，影视飓风的❤️,False
13684015973,2026-01-28T05:05:09Z,战术喝水er,5,关于订阅,个人觉得一部分人包括我是 iCloud 登录国内账号，App Store 常年登录其他地区账号，使用主账号订阅后，App Store 切换到其他区，付费功能就会用不了。希望可以绑定其他联系方式，作为购买凭证，不和 App Store 里登录的 Apple ID 做强绑定。,False
13383936708,2025-11-11T09:33:44Z,秋云Cloudy,5,飓风相机真的很好用！强烈推荐,之前买课只是为了想要学好调色，看了几节确实非常有用，后来推出飓风相机立刻就下载了。当时刚刚下载的时候导出的素材都没有位置信息和镜头信息，但是这两天突然发现导出的照片都有了，基本算是补齐了体验上的短板。现在只要看到了能出片的风景就立刻打开飓风相机拍照，太赞了！,False
13518058167,2025-12-15T22:48:06Z,紫罗兰学徒,2,为什么bug不断？,最近使用的时候会卡住，都没法退出app，导致手机卡住一段时间，直接死机🐮 用苹果到现在还没遇到过没法退出app的软件。型号17 pro希望工程师们早日解决一下这个问题？那么多人付费使用了，体验要稍微好一点吧？没指望有多少功能，好歹不能这么拉胯吧,False
13750791925,2026-02-15T05:55:27Z,ecccccml,1,日版手机拍照突然有声音了,"本来就是看朋友拍照没声音才买的，不到两周就更新声音出来了，纯纯诈骗
还有我用了一个多月，我好奇为什么不能把会员版绑定在账号上，一定要应用商店登的那个才能用，这样对多区账号的友好度为0，不知道出这个账号绑定干嘛用的，会员又绑定不了，什么时候改什么时候把商店差评改回来",False
13837590451,2026-03-11T17:49:41Z,hsnshb,5,有点小问题,我是iPhone 16 Pro Max用户，已购买飓风相机永久专业版，已开启Apple Log 4K/30fps，但在拍摄界面、滤镜面板和已拍视频编辑页中，均无法找到「飓风官方影调」和「柯达2383」LUT选项。请协助排查并修复此问题，谢谢。,False
13644350999,2026-01-17T16:22:31Z,トゲトゲカワイイネ,5,有一点点改进意见，但是总体真的很满意,"快门速度限制在了1/30秒，在晚上拍摄夜景时无法延长曝光时间，拉高ISO又会导致低信噪比的问题产生，希望可以把快门速度的选择范围扩大（其实还有我作为一个玩天文摄影的没钱买相机想用手机进行长曝光的私心）。
和影视飓风一起无限进步！",False
13327795686,2025-10-29T03:50:32Z,8757772382883,5,影视飓风真牛,每天最平静的时刻就是看影视飓风和links的视频 打开hdr或者4k模式 真的会有不一样的体验 每一条视频几乎都全程看完 影视飓风是我心目中的唯二的优质作者另一个是links ，希望影视飓风在拍一些地理或风景类的视频的时候可以拍摄hdr画质的视频,False
13534828081,2025-12-20T13:35:24Z,我不小心充值了,5,非常好用，但是我想提个建议,49原价购入的课程已经完全值了，整体使用起来非常棒，相机自带的青青还是太超标了，但是这边建议把帧率加上教程里说的专业的29.97和59.94这两个帧率，这样方便我从Blackmagic Cam里面录的视频与飓风相机里面录的合并在一起,False
13384361453,2025-11-11T12:06:24Z,Aaa老铁,5,拍摄菜鸟的感悟,右上角可以调分辨率什么的，给我一种CCD的感觉，拍出来的人很有那种回忆的感觉，然后有钱之后镜头还有分针那种也能换，我刚刚然后泥鳅功能都是粉自动调的，就比我直接用相机好，他那些功能就好比DJ的自动调白屏什么之类的，我感觉自动就挺好对我这种小白来说,False
13339792866,2025-10-31T23:04:50Z,白滁,5,有几个问题希望反馈一下,"我买了影视飓风的课程，但没有看到其带有飓风相机的pro版，所以看到是影视飓风出的app就直接入了pro版。后来通过apple退款，我想用课程的pro版，可是我的pro版并没有按原路退回。希望能够优化一下。
希望影视飓风能够越做越好。
无限进步！",False
13325064057,2025-10-28T13:03:41Z,24k 纯黑,5,芜湖～,也算是第一批用户了 Lut素材很丰富 每一个的质感和命名方式都超乎意料 非常喜欢 Lut应用和参数调节的界面也很简洁 我觉得目前的功能和拍摄方面都没有很大的问题 就是调高帧率和快门以后还是有一丝丝画面延迟 期待往后越来越好！,False
13379700203,2025-11-10T08:25:40Z,深藏$身与名,4,整体不错，能不能加上固定快门速度，仅自动ISO呢,"用iPhone16pro和17pro试用了一段时间，成片有一些相机的质感，整体比较满意👍  下面是一些建议：
1.希望后续加入固定快门速度，并通过曝光补偿自动调节ISO的功能。
2.希望双指缩放变焦时，可以显示等效焦距。",False
13836362792,2026-03-11T10:22:24Z,Plain_Jay,5,希望将快门速度开放到 1/30 秒以下,软件整体用起来很不错，改善了 iPhone 本身严重的锐化，但是，作为一名摄影爱好者（懒人）我希望可以把快门速度开放到 1/30 秒以下让软件具备可以拍摄长曝光的功能，让我拍摄不带相机出门的时候也能拍长曝光/慢门 的照片,False
13347192729,2025-11-02T15:22:04Z,天宇童学,5,我们一直都在，期待你们做得更好,公测第一天下载使用，我自认为是影视飓风帮助普通用户更简单地触探专业领域的又一个里程碑式的进步，虽然很多功能还有待完善，软件的用户体验也尚有优化空间，但是这是一个好的开始，加油 Tim，加油影视飓风的小伙伴们！无限进步！,False
13325286715,2025-10-28T14:02:00Z,北满嫩模,5,建议1、2,"希望提供纯照片的拍摄模式，并且控制所有参数。让它成为gr3。

希望之后更精进，取代BMC，BMC有个硬伤，开启app之后，收音就会出故障，有很重的闷声。

其实想打4🌟，但一定是2🌟比较引你们的注意。",False
13390759222,2025-11-13T00:53:09Z,13794213943,4,画质和宽容度,"优点：1. 画质和宽容度没得说，确实专业；2. 快门、ISO和白平衡可以手动调整便于在一些特殊环境光线下保持想要的色调和影调
需改进：1. 不能批量导出素材很难受
2. 导出的素材编号是乱码，对应脚本的时候很头疼",False
13905600550,2026-03-31T03:26:30Z,离近一点,1,通过这个软件来拍照，还不如原相机好,从相机的整体来看，软件还是运存太大，而且通过苹果相机还有软件本身拍出的图片没有任何区别，软件只适合在晴天拍摄下雨天，观感非常非常差，不能直接转入内部存储真的体验感非常差，导出过程中，而且相片质量会被压缩得很差劲,False
13324597080,2025-10-28T10:50:02Z,小辰无限进步,5,变焦,这次还是给tim打五星（但不许骄傲哈） 但是这个变焦能不能像blackmagic camera一样支持一倍三倍的那种自由变焦呢 而且在拍摄过程中变焦会造成卡顿 我希望你们还是能够改善一下  无限进步！,False
13418907277,2025-11-20T04:21:07Z,Lucas ：）,4,建议加入 48mm 焦段和后期编辑,目前使用体验不错，log 的直出很有质感。建议再持续优化稳定性的同时加入原相机的 48mm 裁切，长焦 3/4/5 倍有些场景不适合使用。同时建议在后期编辑中加入简单的曝光/调色功能，加强直接编辑的便利性。,False
13664471153,2026-01-23T00:06:17Z,8766665jgum,1,pro版不值得,但凡有自己玩过lut的就知道，解锁lut后，那些调色全是网红款，就是可以免费下载的。我付费了，好歹lut得是你们调的吧，真随便下几个。而且也太少了，都是网上有的lut了，你多搞几个呗，搞那么几个lut，纯纯坑粉丝钱。,False
13634476868,2026-01-15T01:39:05Z,Dker..,2,使用体验,用相机键唤醒软件会卡，原相机优先级特别高，用完原相机在用这个软件就会罢工不显示画面。拍久了就有概率卡死黑屏。新版液态玻璃的效果太多了又丑又糊又卡，不如原来的UI好用好看稳定，感觉稳定性越来越差了。求优化。,False
13924989092,2026-04-05T12:25:35Z,王者无敌6,5,给点建议,就是拍摄Log的时候没拍摄的时候用还原lut是可以看到还原后的画面，但是一旦点击开始拍摄了就没有办法看到还原后的面了，还有就是在拍摄的时候不能变焦，希望能够在拍摄的时候也能看到还原后的面，还有就是拍摄过程中可以变焦,False
13823117363,2026-03-07T13:19:02Z,资深好孩子,1,界面不够美观，功能不全，追评一个背刺,一直宣传涨价，再不买没有永久版了，结果…呵呵呵，还有以影视飓风的审美来看，感觉这个app有点不够美观，而且也没有适配ios26，功能上，什么直方图啊斑马纹啊这些好像也没看见，希望能持续改进吧,False
13327558122,2025-10-29T02:12:35Z,养乐多0,4,有好有坏,希望可以出麦克风手动关闭的功能，还有就是帧率切换不是很灵敏，有时候能切换，而且一直换不上60帧，图库如果可以同步相册就好了；不过软件内可以简单裁一下再导出这个功能对于我来说可太好了👍👍,False
13336039220,2025-10-31T02:06:29Z,Couitea wang,5,很专业的相机 app,从 tim 同学上学的时间就一直关注他，这次他们公司推出了全新的摄影App，我这边第一时间下载并使用，感觉非常好，希望今后有一天能够与影视飓风合作或是入职影视飓风，这是我有史以来的梦想。,False
13341159625,2025-11-01T08:03:58Z,刺客蜗牛,5,提点建议,拍实况的话好像没有环境音，然后播放实况的时候一开始会有一声奇怪的声音，每张都有，不知道能不能改进一下。其次如果能把相册里原相机拍摄的照片导进软件里渲染这些滤镜就更好了，真的很漂亮！,False
13332184753,2025-10-30T04:47:37Z,qingf0,5,终极飓风奥义,我就这么说，无敌 做为普通给女友拍照拍视频这么一个平常使用，比其他的那些烂七八糟全是广告的相机好用多了，也希望影视飓风团队能继续自己的爱好，我也关注很长时间了，希望越做越好,False
